booking_id,customer_id,driver_id,time_of_day,pickup_area,drop_area,ride_status,estimated_time,actual_time,fare_amount,driver_rating,customer_rating,vehicle_type,day_of_week,surge_multiplier
10914,19369,1011,evening,Area_7,Area_6,completed,13,18,318,3.19,4.13,suv,Wed,1
10915,17000,1673,night,Area_2,Area_18,completed,17,30,264,3.96,3.65,sedan,Sat,1
10916,14561,1627,evening,Area_6,Area_20,cancelled_by_customer,29,,217,3.9,3.32,mini,Wed,1
10917,12042,1046,evening,Area_14,Area_5,completed,18,20,290,4.86,3.73,sedan,Sun,1.5
10918,10130,1740,afternoon,Area_17,Area_1,cancelled_by_driver,23,,124,2.61,3.35,mini,Tue,1
10919,15136,1315,night,Area_8,Area_14,cancelled_by_driver,7,,143,3.31,3.55,mini,Mon,1.5
10920,10697,1433,morning,Area_6,Area_19,cancelled_by_driver,22,,274,3.26,4.53,sedan,Sun,1.5
10921,13175,1731,evening,Area_9,Area_12,cancelled_by_driver,10,,151,2.7,3.72,sedan,Tue,1
10922,16264,1246,afternoon,Area_20,Area_1,completed,11,25,422,4.34,3.3,sedan,Mon,1.5
10923,18769,1786,afternoon,Area_19,Area_10,completed,18,23,128,4.64,4.59,mini,Sun,1.2
10924,10714,1465,afternoon,Area_13,Area_20,completed,5,14,190,3.45,4.15,mini,Mon,1
10925,12604,1888,evening,Area_8,Area_5,completed,26,39,87,2.7,4.25,suv,Thu,1.5
10926,11802,1012,night,Area_16,Area_17,completed,25,39,328,4.8,4.06,sedan,Wed,1.2
10927,18097,1122,evening,Area_19,Area_19,cancelled_by_customer,25,,495,2.91,3.69,sedan,Tue,1.5
10928,12801,1095,afternoon,Area_6,Area_19,completed,8,6,308,2.69,4.73,mini,Sat,2
10929,11494,,morning,Area_16,Area_6,no_driver_found,28,,293,,4.52,sedan,Mon,1.2
10930,15555,1339,night,Area_12,Area_11,completed,27,36,163,3.08,4.57,suv,Sun,1.2
10931,15659,1451,afternoon,Area_13,Area_11,completed,18,23,491,4.26,3.34,suv,Mon,1
10932,10664,1632,night,Area_18,Area_18,completed,7,17,161,4.89,3.04,mini,Fri,1.2
10933,13359,1682,morning,Area_17,Area_5,completed,10,8,466,4.1,4.39,suv,Tue,1
10934,15850,1097,evening,Area_7,Area_17,cancelled_by_driver,7,,81,4.68,4.59,suv,Thu,1.2
10935,12812,1956,morning,Area_5,Area_19,cancelled_by_driver,23,,99,4.38,4.52,suv,Wed,1
10936,16032,1113,evening,Area_17,Area_3,completed,22,32,210,3.19,3.76,suv,Sun,1
10937,17883,1191,afternoon,Area_19,Area_3,completed,20,21,343,3.93,3.73,sedan,Mon,2
10938,19618,1400,afternoon,Area_2,Area_2,cancelled_by_customer,17,,412,4,4.92,suv,Thu,1
10939,16065,1113,evening,Area_1,Area_16,completed,18,15,351,3.29,3.54,mini,Mon,1
10940,19974,1444,afternoon,Area_6,Area_15,completed,20,17,367,4.55,4.26,sedan,Fri,1.2
10941,18469,1053,night,Area_8,Area_2,completed,15,12,127,2.95,4.29,mini,Wed,1.2
10942,13668,1845,afternoon,Area_12,Area_17,completed,14,15,188,2.73,3.94,sedan,Sat,2
10943,19218,1404,morning,Area_20,Area_19,cancelled_by_driver,12,,438,3.23,3.91,sedan,Fri,1
10944,11576,1076,afternoon,Area_6,Area_12,cancelled_by_customer,5,,,4.39,4.54,suv,Thu,2
10945,17386,1893,afternoon,Area_17,Area_20,cancelled_by_driver,21,,316,2.76,3.87,sedan,Sat,1.2
10946,12365,1511,evening,Area_14,Area_3,completed,8,6,445,4.43,4.02,suv,Tue,1
10947,17199,1076,afternoon,Area_3,Area_9,cancelled_by_customer,26,,,3.13,4.86,mini,Wed,1.2
10948,12631,1158,morning,Area_9,Area_20,completed,13,15,431,3.41,4.2,sedan,Sat,1.2
10949,15557,1658,night,Area_6,Area_11,completed,26,36,292,2.74,4.32,suv,Mon,1.2
10950,13777,1958,evening,Area_13,Area_6,completed,13,22,469,2.82,4.5,mini,Wed,1
10951,15980,1447,night,Area_11,Area_3,completed,6,3,200,3.39,4.64,suv,Thu,1.2
10952,14775,1717,evening,Area_12,Area_4,cancelled_by_driver,15,,315,2.92,4.77,suv,Fri,1
10953,12783,,afternoon,Area_4,Area_13,no_driver_found,24,,422,,3.98,mini,Thu,1.2
10954,12041,1871,afternoon,Area_3,Area_1,completed,20,19,403,4.65,4.65,sedan,Fri,2
10955,12343,1862,morning,Area_18,Area_10,completed,18,29,207,3.93,4.42,sedan,Sat,1.2
10956,16347,1467,afternoon,Area_4,Area_9,completed,11,17,212,4.22,4.5,sedan,Thu,1.5
10957,12212,,evening,Area_6,Area_13,no_driver_found,26,,205,,3.38,suv,Sat,1
10958,17505,1239,evening,Area_7,Area_17,completed,21,35,437,3.48,3.27,sedan,Fri,1.2
10959,18655,1352,night,Area_10,Area_2,cancelled_by_driver,12,,445,4.07,4.94,suv,Sun,1
10960,15399,,evening,Area_13,Area_12,no_driver_found,26,,430,,4.27,suv,Sat,1
10961,13129,1148,afternoon,Area_20,Area_5,completed,15,26,100,3.07,3.71,suv,Sun,1
10962,17671,,morning,Area_20,Area_13,no_driver_found,5,,167,,3.94,suv,Fri,1
10963,19874,1799,evening,Area_2,Area_7,completed,16,14,146,3.65,3.96,sedan,Fri,1
10964,16835,1324,morning,Area_4,Area_15,cancelled_by_driver,5,,298,2.82,4.95,mini,Thu,1
10965,14898,1411,morning,Area_20,Area_11,cancelled_by_driver,28,,449,3.58,4.4,suv,Mon,2
10966,13055,1458,afternoon,Area_1,Area_16,completed,17,29,481,4.82,3.6,suv,Sat,1
10967,17532,1816,morning,Area_16,Area_8,cancelled_by_driver,6,,292,2.83,4.51,sedan,Thu,1
10968,12767,1433,morning,Area_13,Area_5,cancelled_by_customer,23,,377,3.86,3.18,suv,Thu,1
10969,16057,1784,afternoon,Area_20,Area_7,cancelled_by_customer,29,,241,4.19,4.12,sedan,Mon,1.2
10970,11217,,night,Area_9,Area_1,no_driver_found,24,,238,,4.83,suv,Tue,1.2
10971,17549,1617,night,Area_9,Area_16,completed,16,23,114,3.52,4.05,suv,Tue,1.5
10972,18290,1031,evening,Area_4,Area_8,cancelled_by_driver,12,,109,2.89,4.57,mini,Sun,1.5
10973,17647,1000,afternoon,Area_5,Area_18,completed,28,33,466,3.7,3.69,mini,Sun,1
10974,13054,1876,evening,Area_12,Area_2,cancelled_by_driver,14,,467,4.25,4.04,mini,Fri,1.2
10975,13878,1584,evening,Area_18,Area_4,cancelled_by_driver,18,,468,4.16,4.42,sedan,Thu,2
10976,17464,,evening,Area_14,Area_11,no_driver_found,7,,176,,4.67,sedan,Tue,1.2
10977,19652,1413,afternoon,Area_19,Area_8,completed,24,23,406,4.1,4.69,suv,Tue,1
10978,14927,1688,night,Area_10,Area_13,completed,9,22,443,2.56,4.5,suv,Sun,1
10979,11047,1330,afternoon,Area_16,Area_4,completed,9,18,391,4.49,4.56,mini,Thu,1.2
10980,17981,,evening,Area_6,Area_5,no_driver_found,24,,235,,4.84,suv,Fri,1
10981,17885,,morning,Area_7,Area_14,no_driver_found,12,,197,,4.77,mini,Thu,1
10982,16598,1566,afternoon,Area_3,Area_12,completed,6,16,440,3.52,4.58,mini,Tue,1.2
10983,13490,,morning,Area_12,Area_3,no_driver_found,6,,333,,4.23,suv,Mon,1.2
10984,12804,1390,morning,Area_13,Area_13,completed,15,24,225,2.59,3.43,suv,Wed,1
10985,19464,1043,evening,Area_4,Area_3,completed,17,16,388,3.79,3.75,sedan,Wed,1
10986,12443,1329,afternoon,Area_9,Area_11,completed,11,15,422,4.6,4.03,sedan,Mon,1.5
10987,18006,1506,afternoon,Area_15,Area_15,cancelled_by_driver,8,,328,4.27,4.53,suv,Fri,1
10988,10674,1868,morning,Area_6,Area_1,completed,29,43,139,4.97,4.1,sedan,Tue,1.5
10989,14001,1377,night,Area_10,Area_6,completed,22,24,467,4.61,3.41,mini,Thu,1
10990,19571,,evening,Area_16,Area_9,no_driver_found,6,,252,,3.19,sedan,Wed,1.2
10991,12430,1607,evening,Area_2,Area_6,cancelled_by_customer,5,,,2.51,4.6,suv,Sat,2
10992,19572,1196,morning,Area_7,Area_9,completed,15,22,361,3.53,4.8,sedan,Tue,1
10993,16785,1490,morning,Area_18,Area_3,cancelled_by_customer,18,,328,4.83,3.51,suv,Fri,1.5
10994,16692,1899,morning,Area_11,Area_18,completed,23,34,148,3.14,3.45,sedan,Tue,1.5
10995,14206,1488,evening,Area_11,Area_5,completed,5,19,318,4.36,4.89,suv,Wed,2
10996,15201,1599,afternoon,Area_8,Area_1,cancelled_by_customer,10,,498,3.05,4.73,mini,Thu,1.5
10997,14888,1776,evening,Area_17,Area_8,cancelled_by_driver,9,,227,2.57,4.86,mini,Thu,2
10998,18546,1907,evening,Area_15,Area_7,completed,25,37,102,4.64,3.45,suv,Wed,1.2
10999,15507,1766,morning,Area_14,Area_2,cancelled_by_customer,25,,,4.92,4.51,sedan,Mon,1
11000,10124,1279,afternoon,Area_6,Area_2,completed,7,15,163,4.46,3.41,suv,Sat,2
11001,11665,1380,morning,Area_1,Area_10,cancelled_by_customer,12,,103,3.45,3.69,mini,Thu,1
11002,14553,1737,afternoon,Area_7,Area_5,completed,17,22,298,4.64,3.23,mini,Tue,1.2
11003,12350,1897,night,Area_11,Area_5,completed,19,24,267,2.96,4.43,mini,Fri,1
11004,14007,1089,morning,Area_10,Area_9,completed,13,15,254,3.4,4.78,mini,Fri,1
11005,11684,1294,night,Area_20,Area_11,completed,13,25,371,3.82,4.43,suv,Tue,1.5
11006,12207,1502,night,Area_7,Area_11,cancelled_by_customer,24,,492,3.56,3.6,sedan,Tue,1
11007,14863,1083,afternoon,Area_18,Area_13,completed,9,6,209,2.8,4.31,mini,Tue,1.2
11008,12284,1615,evening,Area_15,Area_7,completed,14,11,312,3.12,3.26,sedan,Tue,1.2
11009,15160,1552,afternoon,Area_8,Area_13,completed,9,18,408,3.27,4.66,suv,Sat,1
11010,17411,1913,morning,Area_4,Area_1,completed,13,12,269,2.71,4.34,sedan,Mon,2
11011,19609,1097,afternoon,Area_18,Area_17,cancelled_by_customer,25,,,4.39,3.18,sedan,Mon,1
11012,18200,1471,morning,Area_3,Area_14,completed,9,13,453,3.48,3.08,suv,Fri,1.5
11013,17993,1574,morning,Area_2,Area_12,cancelled_by_driver,13,,460,2.8,4.05,suv,Tue,1.5
11014,13741,1985,night,Area_7,Area_8,cancelled_by_driver,26,,203,3.57,3.82,sedan,Wed,2
11015,14314,,afternoon,Area_10,Area_13,no_driver_found,27,,309,,3.54,suv,Wed,1
11016,10360,1223,night,Area_20,Area_7,completed,20,23,218,3.82,4.74,mini,Sat,1
11017,15954,1979,night,Area_4,Area_1,cancelled_by_customer,14,,,4.23,3.44,suv,Wed,1
11018,11355,1386,night,Area_19,Area_11,completed,12,23,139,2.99,3.71,sedan,Wed,1
11019,19038,1283,evening,Area_16,Area_4,completed,14,22,200,4.87,4.41,mini,Fri,1.2
11020,10856,1473,evening,Area_4,Area_19,completed,5,5,250,2.54,3.9,sedan,Sat,1
11021,11517,1217,morning,Area_13,Area_10,completed,19,27,306,3.21,4.29,suv,Wed,1.2
11022,11450,1035,afternoon,Area_9,Area_12,completed,19,22,126,3.29,3.73,suv,Wed,1.5
11023,10409,1950,evening,Area_4,Area_6,completed,19,29,494,4.17,3.13,sedan,Thu,1
11024,16830,1931,afternoon,Area_15,Area_2,completed,7,11,85,4.73,3.36,mini,Wed,1
11025,16935,1347,morning,Area_13,Area_4,cancelled_by_customer,20,,134,3.44,3.95,mini,Thu,1
11026,14212,1717,afternoon,Area_12,Area_19,cancelled_by_customer,21,,389,4.17,3.59,mini,Thu,1.2
11027,15208,1445,afternoon,Area_10,Area_10,completed,26,26,278,3.79,4.76,sedan,Fri,1
11028,17098,,afternoon,Area_11,Area_7,no_driver_found,20,,318,,4.97,suv,Thu,1.2
11029,13346,1150,afternoon,Area_16,Area_18,cancelled_by_driver,20,,187,2.94,4.93,mini,Thu,1.5
11030,11071,1466,evening,Area_6,Area_8,cancelled_by_driver,15,,82,3.29,4.38,suv,Fri,1.2
11031,19340,1090,morning,Area_9,Area_14,completed,23,25,229,3.47,4.95,sedan,Sat,1
11032,15974,,morning,Area_12,Area_14,no_driver_found,8,,264,,3.29,suv,Thu,1.5
11033,10770,1428,evening,Area_5,Area_20,completed,22,23,481,3.09,4.34,mini,Tue,1.2
11034,10483,1402,evening,Area_20,Area_8,cancelled_by_customer,27,,,4.58,4.17,suv,Sat,1
11035,15403,,night,Area_2,Area_3,no_driver_found,22,,306,,3.85,mini,Thu,1.5
11036,11030,1913,night,Area_6,Area_4,cancelled_by_driver,9,,453,2.95,3.55,mini,Mon,1.5
11037,12899,1755,night,Area_20,Area_6,completed,13,14,106,4.95,4.97,mini,Fri,1
11038,17918,1180,morning,Area_4,Area_16,completed,17,23,228,3.56,3.91,suv,Wed,1
11039,14471,1387,evening,Area_15,Area_1,completed,5,18,367,2.93,3.34,sedan,Mon,1
11040,19886,1843,night,Area_14,Area_16,cancelled_by_driver,11,,383,3.86,5,sedan,Sun,1.2
11041,10018,1974,afternoon,Area_11,Area_1,completed,8,22,90,4.43,4,suv,Thu,1
11042,15351,1450,night,Area_19,Area_16,completed,14,14,480,3.37,3.79,mini,Sat,1.2
11043,12302,1892,morning,Area_2,Area_6,cancelled_by_customer,18,,85,2.62,3.88,suv,Fri,1
11044,16458,1769,afternoon,Area_7,Area_1,completed,21,31,370,4.13,4.06,sedan,Wed,1
11045,12533,1233,evening,Area_17,Area_2,completed,9,17,401,3.99,4.1,suv,Fri,1.5
11046,14234,1601,evening,Area_19,Area_1,completed,28,41,331,3.65,3.05,suv,Sun,1.5
11047,17466,1622,evening,Area_2,Area_10,cancelled_by_customer,6,,,4.6,3.06,suv,Fri,1
11048,17642,,afternoon,Area_8,Area_10,no_driver_found,7,,454,,4.68,suv,Wed,1.5
11049,19529,1285,afternoon,Area_5,Area_7,completed,17,22,386,4.68,4.37,mini,Sat,1.2
11050,18651,1847,morning,Area_1,Area_11,completed,25,33,91,3.65,3.54,suv,Fri,1.5
11051,12822,1957,evening,Area_3,Area_5,completed,9,17,129,2.54,4.04,mini,Mon,1.2
11052,14874,1962,afternoon,Area_9,Area_20,cancelled_by_customer,20,,,3.22,4.09,suv,Thu,1.2
11053,14448,1540,evening,Area_12,Area_10,cancelled_by_customer,16,,112,3.03,4.37,mini,Sun,2
11054,15785,1486,night,Area_2,Area_18,completed,12,26,295,4.08,4.22,sedan,Tue,1
11055,16717,1865,evening,Area_2,Area_10,completed,16,29,423,4.73,3.62,suv,Fri,1
11056,19142,1664,afternoon,Area_7,Area_20,completed,8,10,89,3.04,3.85,mini,Sat,1.2
11057,11366,1136,evening,Area_12,Area_8,completed,9,20,161,3.5,3.02,sedan,Mon,1.5
11058,11089,1071,afternoon,Area_13,Area_17,completed,22,22,274,3.85,4.54,suv,Wed,1
11059,12211,1542,afternoon,Area_7,Area_10,completed,14,28,261,4.34,4.09,sedan,Mon,1
11060,15513,1386,night,Area_9,Area_8,completed,28,30,436,4.88,4.51,sedan,Fri,2
11061,17343,1887,evening,Area_12,Area_16,completed,18,24,352,4.48,3.64,sedan,Mon,1
11062,18338,1240,evening,Area_11,Area_8,cancelled_by_customer,6,,,4.93,4.94,suv,Tue,1
11063,12524,1034,morning,Area_18,Area_7,cancelled_by_driver,25,,376,2.61,4.9,suv,Sat,2
11064,17952,1932,morning,Area_15,Area_3,completed,18,27,399,3.72,3,suv,Wed,1.2
11065,10390,1925,morning,Area_14,Area_11,completed,8,20,406,3.62,4.31,sedan,Wed,1.2
11066,13711,1320,afternoon,Area_15,Area_13,cancelled_by_driver,15,,280,3.41,3.87,mini,Wed,1
11067,17535,1764,evening,Area_11,Area_19,completed,10,23,347,4.53,3.25,suv,Sun,1.2
11068,12321,1975,morning,Area_17,Area_17,cancelled_by_customer,17,,365,4.91,4.16,suv,Fri,1
11069,16422,1443,night,Area_5,Area_13,completed,12,13,127,3.47,4.88,mini,Fri,1.5
11070,19628,,afternoon,Area_2,Area_18,no_driver_found,22,,336,,4.14,mini,Mon,1
11071,19680,1814,evening,Area_3,Area_19,completed,14,21,396,4.46,3.02,suv,Tue,1
11072,17012,1536,evening,Area_8,Area_1,completed,29,38,369,4.05,4.79,mini,Mon,2
11073,12595,,morning,Area_3,Area_4,no_driver_found,19,,181,,4.73,mini,Wed,1.2
11074,12710,1624,morning,Area_12,Area_1,completed,13,15,450,4.91,4.47,suv,Sat,1.2
11075,13618,1278,evening,Area_12,Area_7,cancelled_by_customer,15,,219,3.43,3.98,suv,Tue,1.2
11076,19449,1280,morning,Area_14,Area_11,completed,19,18,315,3.76,3.07,mini,Sat,1
11077,16376,1620,night,Area_13,Area_6,completed,22,27,108,4.91,3.54,suv,Fri,1.5
11078,12704,1425,evening,Area_20,Area_16,cancelled_by_driver,19,,418,3.57,3,suv,Mon,2
11079,11920,1059,night,Area_13,Area_9,completed,23,25,378,2.88,4.29,mini,Sat,1
11080,10354,1206,morning,Area_18,Area_14,cancelled_by_customer,14,,413,4.99,4.2,mini,Sat,2
11081,10479,1955,afternoon,Area_16,Area_20,completed,10,14,139,4.32,3.33,mini,Wed,1
11082,13557,1103,night,Area_17,Area_4,completed,17,19,229,2.63,3.89,sedan,Sat,1.5
11083,17061,1956,night,Area_11,Area_12,cancelled_by_customer,28,,,2.87,3.5,sedan,Fri,1
11084,14973,1423,afternoon,Area_5,Area_6,cancelled_by_driver,23,,464,3.94,4.2,suv,Mon,1
11085,19664,1477,afternoon,Area_19,Area_15,completed,16,28,411,3.33,4.57,mini,Sat,1
11086,18528,1014,night,Area_19,Area_19,completed,28,35,489,4.66,3.88,sedan,Wed,1.2
11087,13957,1319,night,Area_7,Area_1,cancelled_by_customer,25,,,4.62,4.58,suv,Mon,1.2
11088,13835,1010,morning,Area_1,Area_19,cancelled_by_customer,21,,,2.85,3.58,suv,Thu,1.5
11089,17832,1882,evening,Area_15,Area_15,cancelled_by_driver,28,,131,4.96,3.89,suv,Fri,1
11090,16356,1550,afternoon,Area_9,Area_6,cancelled_by_customer,21,,386,3.31,3.46,mini,Sat,1.2
11091,14581,1548,evening,Area_5,Area_5,cancelled_by_customer,13,,,3.67,4.45,mini,Wed,1
11092,17393,1266,evening,Area_18,Area_6,cancelled_by_driver,12,,432,4.39,4.5,sedan,Fri,2
11093,16996,1070,afternoon,Area_20,Area_7,completed,6,5,268,2.82,4.05,suv,Fri,1.5
11094,16084,1215,evening,Area_3,Area_11,completed,29,26,355,4.44,3.95,suv,Mon,1
11095,14826,1588,afternoon,Area_13,Area_4,completed,26,40,234,4.78,3.86,sedan,Sun,1.5
11096,10966,1306,evening,Area_12,Area_18,completed,19,19,88,4.73,4.63,sedan,Fri,1.2
11097,15855,1726,evening,Area_7,Area_12,completed,15,18,454,4.36,3.96,sedan,Mon,1
11098,10027,1931,morning,Area_9,Area_15,cancelled_by_driver,24,,182,4.77,3.57,sedan,Wed,1
11099,17895,1777,morning,Area_7,Area_16,completed,19,22,103,3.52,3.98,sedan,Sun,1
11100,16050,1116,night,Area_18,Area_16,cancelled_by_customer,13,,,3.59,3.01,sedan,Sun,1
11101,11147,1134,morning,Area_20,Area_6,completed,6,6,94,4.49,3.33,suv,Sun,1.2
11102,15386,,night,Area_12,Area_9,no_driver_found,7,,441,,4.63,sedan,Tue,1.5
11103,13333,1433,afternoon,Area_7,Area_18,completed,12,20,194,2.9,3.57,mini,Sun,1.2
11104,14107,1188,night,Area_9,Area_2,cancelled_by_driver,5,,98,3.19,3.16,sedan,Fri,1
11105,11817,1729,morning,Area_9,Area_17,cancelled_by_customer,23,,382,3.94,4.79,sedan,Sun,1.5
11106,14820,,afternoon,Area_17,Area_2,no_driver_found,23,,253,,4.66,suv,Mon,1.2
11107,15831,1129,afternoon,Area_20,Area_5,cancelled_by_driver,13,,190,3.09,3.9,suv,Tue,1.5
11108,18317,1708,morning,Area_1,Area_17,cancelled_by_driver,18,,83,3.84,4.24,suv,Fri,1.2
11109,15172,1720,morning,Area_14,Area_4,cancelled_by_driver,12,,290,2.61,3.2,sedan,Thu,1.5
11110,10126,1886,morning,Area_2,Area_16,completed,25,31,270,4.67,4.45,sedan,Thu,1.2
11111,13639,1507,night,Area_9,Area_15,completed,21,29,498,3.12,4.71,sedan,Sat,2
11112,11812,1686,afternoon,Area_8,Area_17,cancelled_by_driver,16,,395,3.42,3.21,mini,Sun,1
11113,12351,1959,evening,Area_13,Area_9,cancelled_by_driver,5,,389,3.61,3.17,suv,Thu,1
11114,12773,1556,morning,Area_15,Area_7,completed,25,27,191,3.1,3.29,suv,Thu,1.5
11115,18684,1907,afternoon,Area_4,Area_16,completed,20,19,486,4.86,4.3,suv,Tue,1.2
11116,18174,1554,evening,Area_17,Area_10,cancelled_by_customer,9,,,4.21,3.26,sedan,Thu,1.5
11117,16232,1627,afternoon,Area_20,Area_20,completed,29,26,451,3.38,4.03,sedan,Mon,1
11118,19613,1601,evening,Area_18,Area_16,completed,29,33,442,2.62,4.61,mini,Tue,1
11119,16571,1382,night,Area_18,Area_7,completed,29,43,289,4.53,4.97,sedan,Tue,1
11120,14707,1001,night,Area_12,Area_9,completed,16,26,251,3.57,3.71,sedan,Wed,1
11121,13463,1763,afternoon,Area_20,Area_11,completed,5,13,335,4.77,3.53,suv,Tue,1
11122,12158,1270,morning,Area_14,Area_5,completed,5,15,212,4.1,4.53,sedan,Fri,1
11123,16477,1272,afternoon,Area_16,Area_14,completed,25,23,128,2.74,4.04,mini,Wed,1.5
11124,19175,1972,evening,Area_2,Area_4,completed,26,34,147,2.77,4.53,mini,Tue,1.5
11125,13617,1520,night,Area_11,Area_20,cancelled_by_driver,11,,354,3.88,3.94,sedan,Tue,1.5
11126,12449,1166,morning,Area_10,Area_8,cancelled_by_driver,8,,271,4.75,3.08,mini,Thu,1
11127,16099,1366,evening,Area_8,Area_8,completed,23,31,160,3.36,3.4,suv,Fri,1
11128,16479,1978,morning,Area_12,Area_14,cancelled_by_customer,18,,,3.99,3.93,mini,Wed,1.2
11129,12275,1790,afternoon,Area_3,Area_17,cancelled_by_customer,28,,,3.18,4.73,suv,Mon,1
11130,11296,1300,morning,Area_4,Area_12,completed,16,27,480,3.81,3.82,mini,Wed,2
11131,13203,1555,afternoon,Area_16,Area_11,completed,9,17,362,3.26,3.41,sedan,Mon,1.2
11132,13678,1529,evening,Area_4,Area_19,completed,7,10,384,4.09,4.43,mini,Sun,1
11133,15306,1400,evening,Area_18,Area_17,completed,10,12,146,4.34,4.1,suv,Fri,1.2
11134,15147,1544,evening,Area_10,Area_10,completed,18,28,235,3.57,4.51,suv,Fri,1
11135,16308,1325,morning,Area_7,Area_10,cancelled_by_driver,17,,308,2.93,4.53,sedan,Sun,1
11136,11984,,evening,Area_1,Area_15,no_driver_found,6,,290,,4.41,mini,Sat,1
11137,11162,1156,afternoon,Area_9,Area_9,cancelled_by_customer,13,,,2.94,3.43,sedan,Mon,1.5
11138,16134,1075,afternoon,Area_5,Area_3,completed,15,19,453,4.04,4.71,mini,Wed,1.5
11139,19917,1892,afternoon,Area_17,Area_8,completed,25,34,342,2.91,4.7,mini,Sun,1
11140,17281,1841,night,Area_3,Area_13,cancelled_by_driver,22,,148,2.55,4.5,sedan,Fri,1.2
11141,12268,1992,evening,Area_18,Area_14,completed,16,29,264,3.23,3.01,suv,Mon,1
11142,12591,1011,evening,Area_4,Area_17,cancelled_by_customer,16,,,4.05,4.7,mini,Mon,2
11143,11824,1232,afternoon,Area_16,Area_19,completed,23,34,217,2.52,4.39,mini,Mon,1.2
11144,17993,1301,morning,Area_14,Area_9,completed,22,23,268,3.58,3.93,mini,Tue,1.2
11145,16695,1189,night,Area_12,Area_16,completed,21,23,198,3.05,4.82,mini,Thu,1.5
11146,14174,1971,morning,Area_5,Area_13,completed,16,28,199,4.39,4.5,suv,Sat,1
11147,19331,1953,afternoon,Area_2,Area_3,cancelled_by_driver,17,,372,4.61,4.28,suv,Tue,1
11148,12109,1501,evening,Area_15,Area_9,cancelled_by_customer,6,,327,3.77,3.52,sedan,Sat,1
11149,13373,1505,evening,Area_16,Area_10,completed,28,33,141,4.05,3.81,sedan,Tue,1.5
11150,17156,1165,morning,Area_18,Area_4,cancelled_by_customer,26,,286,3.86,4.95,mini,Tue,1.2
11151,14148,1699,morning,Area_2,Area_3,cancelled_by_customer,16,,80,2.86,4.91,suv,Fri,1.5
11152,13738,1710,afternoon,Area_3,Area_19,completed,28,32,285,3.59,3.94,mini,Wed,2
11153,10593,1283,afternoon,Area_3,Area_2,completed,7,8,346,2.89,4.74,sedan,Wed,1.2
11154,10519,1347,evening,Area_1,Area_12,completed,15,16,122,4.5,3.78,suv,Thu,1
11155,19190,1855,afternoon,Area_17,Area_18,cancelled_by_customer,10,,375,2.65,4.99,sedan,Mon,1
11156,13285,1937,morning,Area_20,Area_19,completed,8,19,252,4.04,4.42,sedan,Wed,2
11157,17156,1714,evening,Area_19,Area_3,cancelled_by_customer,14,,88,4.77,3.8,mini,Sat,1.5
11158,19551,1964,night,Area_13,Area_5,completed,22,24,458,4.35,3.92,sedan,Mon,1
11159,15175,1525,afternoon,Area_14,Area_19,completed,7,20,140,4.9,4.01,suv,Sun,1
11160,16999,1168,morning,Area_11,Area_11,cancelled_by_driver,25,,458,3.03,4.94,mini,Tue,1
11161,10267,1826,night,Area_1,Area_3,cancelled_by_driver,28,,251,4.87,3.28,mini,Sun,1.2
11162,12709,,evening,Area_7,Area_19,no_driver_found,19,,340,,4.03,mini,Tue,1.5
11163,13788,1056,morning,Area_2,Area_1,cancelled_by_customer,24,,,4.61,4.71,sedan,Fri,1.2
11164,14574,1013,night,Area_3,Area_9,completed,20,29,300,2.55,3.59,suv,Tue,1
11165,11390,1588,night,Area_4,Area_14,completed,8,18,206,4.28,3.6,mini,Mon,1.5
11166,19193,1714,afternoon,Area_9,Area_12,completed,12,12,179,3.47,3.36,sedan,Mon,2
11167,15604,1151,morning,Area_20,Area_13,completed,29,41,437,3.75,3.4,suv,Mon,1.2
11168,12461,1163,afternoon,Area_14,Area_17,cancelled_by_customer,12,,,3.7,4.33,mini,Thu,1.2
11169,17085,1714,afternoon,Area_3,Area_3,completed,24,25,466,4.07,3.45,sedan,Fri,1
11170,10474,1432,afternoon,Area_11,Area_16,cancelled_by_driver,28,,128,2.91,3.39,suv,Mon,1
11171,12292,1334,night,Area_10,Area_5,cancelled_by_customer,17,,,4.29,3.02,sedan,Sun,2
